budget,method,seed,coverage,breach_rate,gated_success,gated_utility,accepted_rows,rows
0.050000,scalar_uncertainty_planner,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,active_probe_planner,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,causal_query_repair,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,conformal_risk_filter,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,counterfactual_mechanism_audit_v5,0,0.651042,0.000000,0.824000,0.661292,250,384
0.100000,counterfactual_mechanism_audit_v5,1,0.609375,0.000000,0.794872,0.635080,234,384
0.100000,counterfactual_mechanism_audit_v5,2,0.630208,0.000000,0.805785,0.645108,242,384
0.100000,counterfactual_mechanism_audit_v5,3,0.627604,0.000000,0.726141,0.565778,241,384
0.100000,counterfactual_mechanism_audit_v5,4,0.598958,0.000000,0.808696,0.648172,230,384
0.100000,counterfactual_mechanism_audit_v5,5,0.625000,0.000000,0.758333,0.598468,240,384
0.100000,counterfactual_mechanism_audit_v5,6,0.640625,0.000000,0.772358,0.611559,246,384
0.100000,counterfactual_mechanism_audit_v5,7,0.635417,0.000000,0.729508,0.568428,244,384
0.100000,counterfactual_mechanism_audit_v5,8,0.619792,0.000000,0.852941,0.692798,238,384
0.100000,counterfactual_mechanism_audit_v5,9,0.617188,0.000000,0.818565,0.658315,237,384
0.100000,oracle_mechanism_repair,0,1.000000,0.000000,0.958333,1.020433,384,384
0.100000,oracle_mechanism_repair,1,1.000000,0.000000,0.929688,0.991256,384,384
0.100000,oracle_mechanism_repair,2,1.000000,0.000000,0.929688,0.991699,384,384
0.100000,oracle_mechanism_repair,3,1.000000,0.000000,0.927083,0.989379,384,384
0.100000,oracle_mechanism_repair,4,1.000000,0.000000,0.947917,1.009430,384,384
0.100000,oracle_mechanism_repair,5,1.000000,0.000000,0.927083,0.989250,384,384
0.100000,oracle_mechanism_repair,6,1.000000,0.000000,0.919271,0.980219,384,384
0.100000,oracle_mechanism_repair,7,1.000000,0.000000,0.937500,0.999378,384,384
0.100000,oracle_mechanism_repair,8,1.000000,0.000000,0.934896,0.996388,384,384
0.100000,oracle_mechanism_repair,9,1.000000,0.000000,0.932292,0.994787,384,384
0.100000,proposed_failed_rollout_audit_v4_1,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,proposed_failed_rollout_audit_v4_1,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.100000,scalar_uncertainty_planner,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,active_probe_planner,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,causal_query_repair,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,conformal_risk_filter,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,counterfactual_mechanism_audit_v5,0,1.000000,0.000000,0.791667,0.624889,384,384
0.150000,counterfactual_mechanism_audit_v5,1,1.000000,0.000000,0.799479,0.633902,384,384
0.150000,counterfactual_mechanism_audit_v5,2,1.000000,0.000000,0.804688,0.638181,384,384
0.150000,counterfactual_mechanism_audit_v5,3,1.000000,0.000000,0.770833,0.604715,384,384
0.150000,counterfactual_mechanism_audit_v5,4,1.000000,0.000000,0.794271,0.628429,384,384
0.150000,counterfactual_mechanism_audit_v5,5,1.000000,0.000000,0.770833,0.604485,384,384
0.150000,counterfactual_mechanism_audit_v5,6,1.000000,0.000000,0.773438,0.606972,384,384
0.150000,counterfactual_mechanism_audit_v5,7,1.000000,0.000000,0.763021,0.596986,384,384
0.150000,counterfactual_mechanism_audit_v5,8,1.000000,0.000000,0.841146,0.675362,384,384
0.150000,counterfactual_mechanism_audit_v5,9,1.000000,0.000000,0.789062,0.623336,384,384
0.150000,oracle_mechanism_repair,0,1.000000,0.000000,0.958333,1.020433,384,384
0.150000,oracle_mechanism_repair,1,1.000000,0.000000,0.929688,0.991256,384,384
0.150000,oracle_mechanism_repair,2,1.000000,0.000000,0.929688,0.991699,384,384
0.150000,oracle_mechanism_repair,3,1.000000,0.000000,0.927083,0.989379,384,384
0.150000,oracle_mechanism_repair,4,1.000000,0.000000,0.947917,1.009430,384,384
0.150000,oracle_mechanism_repair,5,1.000000,0.000000,0.927083,0.989250,384,384
0.150000,oracle_mechanism_repair,6,1.000000,0.000000,0.919271,0.980219,384,384
0.150000,oracle_mechanism_repair,7,1.000000,0.000000,0.937500,0.999378,384,384
0.150000,oracle_mechanism_repair,8,1.000000,0.000000,0.934896,0.996388,384,384
0.150000,oracle_mechanism_repair,9,1.000000,0.000000,0.932292,0.994787,384,384
0.150000,proposed_failed_rollout_audit_v4_1,0,0.755208,0.000000,0.679310,0.346062,290,384
0.150000,proposed_failed_rollout_audit_v4_1,1,0.768229,0.000000,0.708475,0.375251,295,384
0.150000,proposed_failed_rollout_audit_v4_1,2,0.781250,0.000000,0.656667,0.323013,300,384
0.150000,proposed_failed_rollout_audit_v4_1,3,0.781250,0.000000,0.710000,0.375706,300,384
0.150000,proposed_failed_rollout_audit_v4_1,4,0.763021,0.000000,0.689420,0.355466,293,384
0.150000,proposed_failed_rollout_audit_v4_1,5,0.752604,0.000000,0.730104,0.397088,289,384
0.150000,proposed_failed_rollout_audit_v4_1,6,0.812500,0.000000,0.695513,0.360806,312,384
0.150000,proposed_failed_rollout_audit_v4_1,7,0.802083,0.000000,0.665584,0.330982,308,384
0.150000,proposed_failed_rollout_audit_v4_1,8,0.789062,0.000000,0.646865,0.312976,303,384
0.150000,proposed_failed_rollout_audit_v4_1,9,0.794271,0.000000,0.685246,0.350020,305,384
0.150000,scalar_uncertainty_planner,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.150000,scalar_uncertainty_planner,9,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,active_probe_planner,0,0.606771,0.000000,0.493562,-0.060166,233,384
0.200000,active_probe_planner,1,0.565104,0.000000,0.525346,-0.026146,217,384
0.200000,active_probe_planner,2,0.562500,0.000000,0.587963,0.035502,216,384
0.200000,active_probe_planner,3,0.578125,0.000000,0.626126,0.072842,222,384
0.200000,active_probe_planner,4,0.598958,0.000000,0.543478,-0.011176,230,384
0.200000,active_probe_planner,5,0.604167,0.000000,0.521552,-0.031931,232,384
0.200000,active_probe_planner,6,0.557292,0.000000,0.565421,0.011925,214,384
0.200000,active_probe_planner,7,0.546875,0.000000,0.552381,-0.000478,210,384
0.200000,active_probe_planner,8,0.601562,0.000000,0.536797,-0.017559,231,384
0.200000,active_probe_planner,9,0.536458,0.000000,0.558252,0.005504,206,384
0.200000,causal_query_repair,0,0.986979,0.000000,0.596306,0.103064,379,384
0.200000,causal_query_repair,1,0.984375,0.000000,0.597884,0.104727,378,384
0.200000,causal_query_repair,2,0.981771,0.000000,0.615385,0.122759,377,384
0.200000,causal_query_repair,3,0.994792,0.000000,0.570681,0.076901,382,384
0.200000,causal_query_repair,4,0.992188,0.000000,0.574803,0.081192,381,384
0.200000,causal_query_repair,5,0.994792,0.000000,0.562827,0.068761,382,384
0.200000,causal_query_repair,6,0.994792,0.000000,0.552356,0.059152,382,384
0.200000,causal_query_repair,7,0.994792,0.000000,0.615183,0.121682,382,384
0.200000,causal_query_repair,8,0.984375,0.000000,0.584656,0.091338,378,384
0.200000,causal_query_repair,9,0.992188,0.000000,0.595801,0.102634,381,384
0.200000,conformal_risk_filter,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,conformal_risk_filter,1,0.010417,0.000000,0.750000,0.104141,4,384
0.200000,conformal_risk_filter,2,0.013021,0.000000,0.400000,-0.244524,5,384
0.200000,conformal_risk_filter,3,0.007812,0.000000,1.000000,0.364423,3,384
0.200000,conformal_risk_filter,4,0.002604,0.000000,1.000000,0.361011,1,384
0.200000,conformal_risk_filter,5,0.002604,0.000000,0.000000,-0.627708,1,384
0.200000,conformal_risk_filter,6,0.002604,0.000000,0.000000,-0.629388,1,384
0.200000,conformal_risk_filter,7,0.002604,0.000000,0.000000,-0.628298,1,384
0.200000,conformal_risk_filter,8,0.002604,0.000000,0.000000,-0.623085,1,384
0.200000,conformal_risk_filter,9,0.007812,0.000000,0.000000,-0.629494,3,384
0.200000,counterfactual_mechanism_audit_v5,0,1.000000,0.000000,0.791667,0.624889,384,384
0.200000,counterfactual_mechanism_audit_v5,1,1.000000,0.000000,0.799479,0.633902,384,384
0.200000,counterfactual_mechanism_audit_v5,2,1.000000,0.000000,0.804688,0.638181,384,384
0.200000,counterfactual_mechanism_audit_v5,3,1.000000,0.000000,0.770833,0.604715,384,384
0.200000,counterfactual_mechanism_audit_v5,4,1.000000,0.000000,0.794271,0.628429,384,384
0.200000,counterfactual_mechanism_audit_v5,5,1.000000,0.000000,0.770833,0.604485,384,384
0.200000,counterfactual_mechanism_audit_v5,6,1.000000,0.000000,0.773438,0.606972,384,384
0.200000,counterfactual_mechanism_audit_v5,7,1.000000,0.000000,0.763021,0.596986,384,384
0.200000,counterfactual_mechanism_audit_v5,8,1.000000,0.000000,0.841146,0.675362,384,384
0.200000,counterfactual_mechanism_audit_v5,9,1.000000,0.000000,0.789062,0.623336,384,384
0.200000,oracle_mechanism_repair,0,1.000000,0.000000,0.958333,1.020433,384,384
0.200000,oracle_mechanism_repair,1,1.000000,0.000000,0.929688,0.991256,384,384
0.200000,oracle_mechanism_repair,2,1.000000,0.000000,0.929688,0.991699,384,384
0.200000,oracle_mechanism_repair,3,1.000000,0.000000,0.927083,0.989379,384,384
0.200000,oracle_mechanism_repair,4,1.000000,0.000000,0.947917,1.009430,384,384
0.200000,oracle_mechanism_repair,5,1.000000,0.000000,0.927083,0.989250,384,384
0.200000,oracle_mechanism_repair,6,1.000000,0.000000,0.919271,0.980219,384,384
0.200000,oracle_mechanism_repair,7,1.000000,0.000000,0.937500,0.999378,384,384
0.200000,oracle_mechanism_repair,8,1.000000,0.000000,0.934896,0.996388,384,384
0.200000,oracle_mechanism_repair,9,1.000000,0.000000,0.932292,0.994787,384,384
0.200000,proposed_failed_rollout_audit_v4_1,0,1.000000,0.000000,0.664062,0.326171,384,384
0.200000,proposed_failed_rollout_audit_v4_1,1,1.000000,0.000000,0.718750,0.381193,384,384
0.200000,proposed_failed_rollout_audit_v4_1,2,1.000000,0.000000,0.661458,0.323101,384,384
0.200000,proposed_failed_rollout_audit_v4_1,3,1.000000,0.000000,0.700521,0.362960,384,384
0.200000,proposed_failed_rollout_audit_v4_1,4,1.000000,0.000000,0.677083,0.338868,384,384
0.200000,proposed_failed_rollout_audit_v4_1,5,1.000000,0.000000,0.705729,0.368037,384,384
0.200000,proposed_failed_rollout_audit_v4_1,6,1.000000,0.000000,0.684896,0.346596,384,384
0.200000,proposed_failed_rollout_audit_v4_1,7,1.000000,0.000000,0.645833,0.307943,384,384
0.200000,proposed_failed_rollout_audit_v4_1,8,1.000000,0.000000,0.645833,0.308126,384,384
0.200000,proposed_failed_rollout_audit_v4_1,9,1.000000,0.000000,0.690104,0.351407,384,384
0.200000,scalar_uncertainty_planner,0,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,1,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,2,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,3,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,4,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,5,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,6,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,7,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,8,0.000000,0.000000,0.000000,-1.000000,0,384
0.200000,scalar_uncertainty_planner,9,0.000000,0.000000,0.000000,-1.000000,0,384
