variant,split,seed,episodes,success_rate,tail_risk,calibration_error
observed_only_behavior_clone,nominal,0,600,0.5700,0.4300,0.0161
observed_only_behavior_clone,nominal,1,600,0.5367,0.4633,0.0481
observed_only_behavior_clone,nominal,2,600,0.5950,0.4050,0.0061
observed_only_behavior_clone,nominal,3,600,0.5933,0.4067,0.0072
observed_only_behavior_clone,nominal,4,600,0.6033,0.3967,0.0132
observed_only_behavior_clone,nominal,5,600,0.5950,0.4050,0.0154
observed_only_behavior_clone,nominal,6,600,0.6550,0.3450,0.0630
observed_only_behavior_clone,hidden_mode_shift,0,600,0.3917,0.6083,0.0148
observed_only_behavior_clone,hidden_mode_shift,1,600,0.3933,0.6067,0.0117
observed_only_behavior_clone,hidden_mode_shift,2,600,0.4400,0.5600,0.0308
observed_only_behavior_clone,hidden_mode_shift,3,600,0.4183,0.5817,0.0025
observed_only_behavior_clone,hidden_mode_shift,4,600,0.3850,0.6150,0.0254
observed_only_behavior_clone,hidden_mode_shift,5,600,0.4517,0.5483,0.0518
observed_only_behavior_clone,hidden_mode_shift,6,600,0.4333,0.5667,0.0210
observed_only_behavior_clone,embodiment_shift,0,600,0.4300,0.5700,0.0090
observed_only_behavior_clone,embodiment_shift,1,600,0.4650,0.5350,0.0273
observed_only_behavior_clone,embodiment_shift,2,600,0.4450,0.5550,0.0032
observed_only_behavior_clone,embodiment_shift,3,600,0.4033,0.5967,0.0501
observed_only_behavior_clone,embodiment_shift,4,600,0.4100,0.5900,0.0330
observed_only_behavior_clone,embodiment_shift,5,600,0.4833,0.5167,0.0509
observed_only_behavior_clone,embodiment_shift,6,600,0.4517,0.5483,0.0067
observed_only_behavior_clone,combined_stress,0,600,0.3017,0.6983,0.0198
observed_only_behavior_clone,combined_stress,1,600,0.3133,0.6867,0.0067
observed_only_behavior_clone,combined_stress,2,600,0.3400,0.6600,0.0158
observed_only_behavior_clone,combined_stress,3,600,0.3317,0.6683,0.0042
observed_only_behavior_clone,combined_stress,4,600,0.3167,0.6833,0.0087
observed_only_behavior_clone,combined_stress,5,600,0.3367,0.6633,0.0218
observed_only_behavior_clone,combined_stress,6,600,0.3467,0.6533,0.0193
data_augmentation_wam,nominal,0,600,0.6300,0.3700,0.0024
data_augmentation_wam,nominal,1,600,0.6167,0.3833,0.0235
data_augmentation_wam,nominal,2,600,0.6683,0.3317,0.0241
data_augmentation_wam,nominal,3,600,0.6683,0.3317,0.0275
data_augmentation_wam,nominal,4,600,0.6750,0.3250,0.0403
data_augmentation_wam,nominal,5,600,0.6583,0.3417,0.0106
data_augmentation_wam,nominal,6,600,0.7000,0.3000,0.0553
data_augmentation_wam,hidden_mode_shift,0,600,0.4733,0.5267,0.0039
data_augmentation_wam,hidden_mode_shift,1,600,0.4717,0.5283,0.0182
data_augmentation_wam,hidden_mode_shift,2,600,0.4983,0.5017,0.0044
data_augmentation_wam,hidden_mode_shift,3,600,0.5383,0.4617,0.0478
data_augmentation_wam,hidden_mode_shift,4,600,0.4700,0.5300,0.0144
data_augmentation_wam,hidden_mode_shift,5,600,0.5267,0.4733,0.0292
data_augmentation_wam,hidden_mode_shift,6,600,0.5233,0.4767,0.0289
data_augmentation_wam,embodiment_shift,0,600,0.5300,0.4700,0.0253
data_augmentation_wam,embodiment_shift,1,600,0.5233,0.4767,0.0060
data_augmentation_wam,embodiment_shift,2,600,0.5567,0.4433,0.0353
data_augmentation_wam,embodiment_shift,3,600,0.4933,0.5067,0.0246
data_augmentation_wam,embodiment_shift,4,600,0.5317,0.4683,0.0198
data_augmentation_wam,embodiment_shift,5,600,0.5367,0.4633,0.0118
data_augmentation_wam,embodiment_shift,6,600,0.5317,0.4683,0.0098
data_augmentation_wam,combined_stress,0,600,0.4267,0.5733,0.0204
